order_id,customer_id,order_status,shipping_address,shipping_city,shipping_country,order_date,shipped_date,delivered_date
270,396,delivered,6499 Edwards Glens,Shortview,Peru,2023-12-15,2023-12-17,2023-12-18
271,426,delivered,149 Elliott Crescent,West Michael,Reunion,2023-07-12,2023-07-13,2023-07-17
272,119,delivered,88147 Bell Lakes,Nguyenstad,New Zealand,2025-05-31,2025-06-04,2025-06-08
273,50,delivered,49120 Flores Squares Suite 290,North Jeffreyhaven,Senegal,2024-07-23,2024-07-27,2024-08-01
274,55,delivered,2431 Lee Light Apt. 021,New Jeanne,United Kingdom,2025-12-19,2025-12-23,2025-12-30
275,67,delivered,977 Alyssa Row Apt. 911,Port Nathanielburgh,Saudi Arabia,2023-01-12,2023-01-17,2023-01-22
276,71,shipped,6307 Arnold Underpass,Port Danielfort,Jordan,2025-04-03,2025-04-08,
277,444,delivered,23841 Thompson Camp,Port Olivialand,Anguilla,2024-12-25,2024-12-26,2024-12-27
278,261,delivered,8877 Kimberly Pines Apt. 787,Port Taylor,Iran,2025-11-25,2025-11-28,2025-12-01
279,267,delivered,4878 Roman Cliff,Hollyfurt,Pitcairn Islands,2024-06-17,2024-06-21,2024-06-27
280,200,shipped,702 Kristine Ways,Lake Thomasmouth,Paraguay,2025-04-05,2025-04-07,
281,412,delivered,5632 Poole Burg Suite 843,West Charles,Kyrgyz Republic,2025-08-05,2025-08-07,2025-08-14
282,436,delivered,627 Michael Vista Apt. 064,Sullivanburgh,Slovakia (Slovak Republic),2023-02-26,2023-02-27,2023-03-05
283,179,shipped,2200 Anderson Canyon Apt. 353,Millermouth,Barbados,2024-03-07,2024-03-08,
284,429,shipped,8645 Austin Ways Suite 822,Lake Linda,Latvia,2025-06-12,2025-06-16,
285,29,shipped,8563 Watkins Trafficway Suite 356,East Ashley,Afghanistan,2025-08-22,2025-08-26,
286,328,confirmed,922 Harrison Cliff,Jeremyberg,United States of America,2024-05-03,,
287,496,pending,3326 Evan Extensions,Michaelmouth,Yemen,2025-08-15,,
288,338,delivered,7331 Hughes Ports,South Randyview,Libyan Arab Jamahiriya,2023-04-13,2023-04-18,2023-04-19
289,278,delivered,688 Davis Cliffs Apt. 558,New Douglas,Aruba,2025-01-27,2025-01-31,2025-02-02
290,452,delivered,22124 Gonzalez Fords Suite 336,South Kellyshire,Kuwait,2025-05-31,2025-06-02,2025-06-06
291,237,cancelled,74837 Lisa Roads Apt. 014,Thompsonstad,Saint Lucia,2025-11-01,,
292,430,delivered,579 Hernandez Mission Suite 176,Lake Timothybury,Liberia,2023-03-28,2023-03-29,2023-04-04
293,363,delivered,85050 Wilcox Glens,Robersonshire,Netherlands,2023-03-17,2023-03-18,2023-03-21
294,30,shipped,97464 Jackson Burgs Suite 596,Caseyborough,Tajikistan,2025-10-08,2025-10-10,
295,341,returned,6934 Hebert Orchard Apt. 107,Cruzstad,Brazil,2024-11-23,2024-11-28,2024-12-02
296,233,delivered,405 Flynn Plains Apt. 244,Tatestad,Sweden,2025-02-04,2025-02-09,2025-02-16
297,263,delivered,72882 Steven Union Suite 182,Lake Jenniferport,Malaysia,2025-01-27,2025-01-30,2025-02-05
298,422,returned,667 Calvin Station,Nicholaston,Mauritius,2025-04-21,2025-04-26,2025-04-29
299,359,cancelled,90537 Brown Hill Apt. 947,Port Rebecca,Greece,2023-04-15,,
300,304,pending,8991 Williams Hollow,New Rachel,North Macedonia,2025-03-23,,
301,70,delivered,52944 Benjamin Crossroad,Michelleberg,Saint Lucia,2025-07-29,2025-08-01,2025-08-04
302,110,delivered,268 James Viaduct Apt. 773,Lake Michael,Fiji,2024-01-16,2024-01-19,2024-01-25
303,157,confirmed,1814 Kramer Springs,North Anthonyfurt,Cyprus,2024-08-13,,
304,58,cancelled,07082 Julie Summit,South Jenniferberg,Isle of Man,2025-12-04,,
305,73,pending,14779 Crane Lights,North Laurastad,Syrian Arab Republic,2025-08-22,,
306,27,delivered,147 Jeffrey Shoals Apt. 832,East Rachel,Morocco,2025-07-23,2025-07-26,2025-07-31
307,349,pending,891 Tyler Drive,East Jenniferside,Jordan,2024-12-09,,
308,367,delivered,18545 Freeman Street,Armstrongfurt,Marshall Islands,2025-09-05,2025-09-08,2025-09-13
309,110,shipped,302 Gamble Mews,Chaneyland,Bahamas,2025-06-16,2025-06-19,
310,480,confirmed,065 Ross Prairie,Williamville,Serbia,2025-01-11,,
311,165,delivered,26614 Wesley Ridges,Katherinefurt,Saint Lucia,2025-10-06,2025-10-08,2025-10-13
312,29,pending,253 Peterson Row,Kristinashire,Libyan Arab Jamahiriya,2025-01-12,,
313,236,delivered,31290 Tamara Mews,South Brian,Fiji,2025-08-07,2025-08-11,2025-08-15
314,36,delivered,6095 David Garden,Jessicahaven,Cook Islands,2022-07-28,2022-08-02,2022-08-06
315,229,delivered,3477 Michael Square,South Aimee,Malaysia,2024-09-01,2024-09-05,2024-09-06
316,444,returned,26627 Washington Islands Suite 586,Taraland,Cocos (Keeling) Islands,2025-06-27,2025-06-29,2025-06-30
317,145,cancelled,5442 Adams Throughway Suite 684,Cookburgh,Lithuania,2022-10-29,,
318,48,delivered,423 Conrad Mountain Suite 178,North Savannah,Lithuania,2023-01-05,2023-01-10,2023-01-11
319,463,pending,5448 Jennifer Motorway,Nelsonchester,South Africa,2025-12-13,,
320,234,delivered,64472 Kent Shore,Dianaburgh,Lithuania,2024-04-25,2024-04-28,2024-05-01
321,311,confirmed,441 Walter Mountains Apt. 985,Russellberg,Ecuador,2025-09-03,,
322,387,delivered,15401 Richardson Brooks,Port Justinborough,Puerto Rico,2025-08-04,2025-08-07,2025-08-12
323,128,pending,6343 Gonzales Ports,North Albertville,Russian Federation,2025-11-11,,
324,206,delivered,1542 William Crossing Apt. 564,Lake Sarah,Comoros,2023-08-11,2023-08-12,2023-08-13
325,143,delivered,4840 Richardson Place Suite 433,East Rogerburgh,Equatorial Guinea,2025-02-07,2025-02-12,2025-02-15
326,409,delivered,23604 Chase Roads,Gregorytown,Thailand,2023-10-18,2023-10-22,2023-10-23
327,52,delivered,919 Love Estates Suite 696,North Meredith,Equatorial Guinea,2024-03-23,2024-03-28,2024-03-29
328,19,confirmed,7619 Kyle Ways Suite 021,Andersonville,Rwanda,2025-06-12,,
329,117,delivered,11660 Matthew Island,North James,Sudan,2023-12-16,2023-12-21,2023-12-25
330,425,confirmed,03399 Lauren Oval Suite 317,Brianstad,Lithuania,2025-02-15,,
331,285,pending,195 Alyssa Islands Apt. 481,South Keithfort,Malaysia,2025-01-23,,
332,449,delivered,378 Alexander Wall Suite 690,Scottton,Mozambique,2025-10-13,2025-10-17,2025-10-24
333,316,delivered,717 Roman Stravenue Suite 170,Lake Amber,Tuvalu,2025-03-15,2025-03-18,2025-03-21
334,326,cancelled,0843 Shea Locks,New Charlesview,Liechtenstein,2023-10-08,,
335,4,confirmed,9894 Daniels Mill,New Stevenberg,China,2023-12-22,,
336,379,shipped,10541 Chad Field Suite 119,South Natalietown,Russian Federation,2024-09-04,2024-09-09,
337,198,shipped,9858 Megan Station Suite 781,South Richard,Belgium,2025-08-19,2025-08-20,
338,421,delivered,2333 Brewer Locks Suite 881,Ericafurt,Moldova,2025-09-25,2025-09-26,2025-09-30
339,399,delivered,24486 Beard Squares,Gomezstad,Afghanistan,2023-10-25,2023-10-30,2023-11-02
340,475,delivered,5332 Laurie Villages,North Elizabethshire,Singapore,2025-09-15,2025-09-20,2025-09-26
341,4,delivered,644 Kim Underpass Suite 130,Spearsland,Congo,2025-10-26,2025-10-30,2025-11-03
342,241,delivered,769 Flores Fall Suite 804,Cherylhaven,Zimbabwe,2024-10-18,2024-10-23,2024-10-28
343,26,delivered,820 Gibson Brooks Suite 549,New Michael,Angola,2025-11-11,2025-11-16,2025-11-20
344,17,pending,409 Parker Cove Apt. 074,Hensonville,Iraq,2025-09-06,,
345,290,confirmed,81857 David Underpass,New Courtney,Micronesia,2025-11-28,,
346,82,delivered,43524 Castaneda Cliff,Lake Sophia,Mayotte,2022-07-28,2022-07-31,2022-08-05
347,116,delivered,136 Rose Vista Apt. 886,North Jeremy,Cameroon,2024-01-23,2024-01-24,2024-01-30
348,141,confirmed,702 Emily Lakes,West Sarah,Algeria,2025-10-18,,
349,479,delivered,69058 Tanya Point,North Yvonne,Poland,2024-05-23,2024-05-28,2024-06-03
350,5,delivered,24567 Theresa Fall Apt. 494,Lake Stuart,North Macedonia,2023-08-20,2023-08-23,2023-08-24
351,308,delivered,166 Alexa Estate,Hunterside,Mayotte,2025-03-29,2025-04-01,2025-04-04
352,268,confirmed,30532 Phelps Extensions,Port Christopherville,Liechtenstein,2024-10-30,,
353,201,delivered,9592 Gutierrez Haven,Lake Carolynshire,Bermuda,2025-12-28,2026-01-02,2026-01-09
354,306,delivered,48159 Benson Gardens,Kathyhaven,Papua New Guinea,2025-04-11,2025-04-14,2025-04-16
355,29,delivered,7163 Cameron Branch,Staceyborough,Mexico,2025-02-04,2025-02-09,2025-02-13
356,471,delivered,4392 John Summit,New Justin,Timor-Leste,2025-05-22,2025-05-25,2025-05-30
357,374,confirmed,913 Cardenas Rapids Apt. 122,South Anthony,United States of America,2025-12-22,,
358,463,cancelled,24528 Mills Mission,Port Andrew,Iceland,2025-09-06,,
359,55,delivered,6278 Robert Roads,Aliciachester,Jordan,2025-05-13,2025-05-18,2025-05-20
360,197,confirmed,287 Blankenship Mission,Stewartside,Northern Mariana Islands,2025-09-05,,
361,55,delivered,598 Ricardo Drive Suite 393,West Christine,Korea,2025-08-26,2025-08-29,2025-08-31
362,433,delivered,620 Joseph Motorway Apt. 845,Amyland,Jamaica,2025-02-19,2025-02-21,2025-02-23
363,213,delivered,382 Jill Pass,Smithfurt,Palau,2024-07-13,2024-07-14,2024-07-17
364,124,delivered,76825 Stephanie Underpass Suite 852,South Katherine,Estonia,2025-03-22,2025-03-25,2025-04-01
365,228,delivered,962 Eric Isle Apt. 550,Mariashire,Tunisia,2024-12-14,2024-12-18,2024-12-23
366,60,delivered,342 Murphy Harbors Suite 282,Deniseville,Palau,2023-11-16,2023-11-20,2023-11-25
367,387,returned,05504 Tracy Camp Apt. 609,Port Michael,Cuba,2024-09-25,2024-09-26,2024-10-03
368,497,cancelled,625 Webb Mission,Harrellchester,Iraq,2024-02-08,,
369,296,cancelled,385 Hernandez Lane Suite 479,Lisaland,Nauru,2025-11-01,,
370,263,delivered,019 Robert Knolls,North Carl,Mayotte,2025-03-02,2025-03-03,2025-03-05
371,138,delivered,309 John Canyon,Christophertown,Luxembourg,2024-12-30,2025-01-03,2025-01-09
372,92,delivered,3181 Lyons Knolls,Johnsonland,Bangladesh,2025-08-19,2025-08-23,2025-08-27
373,472,delivered,1309 Diaz Spurs,Robinsontown,Sudan,2025-11-05,2025-11-07,2025-11-12
374,329,confirmed,4707 Ryan Creek,Hollowayville,Tunisia,2024-03-01,,
375,82,cancelled,953 Wood Fields,South Seanberg,Cayman Islands,2024-05-07,,
376,402,shipped,33553 John Track Apt. 816,Michaelburgh,Faroe Islands,2025-10-02,2025-10-06,
377,305,delivered,293 Brian Roads Apt. 048,Perkinsmouth,Guatemala,2025-12-30,2026-01-04,2026-01-08
378,366,delivered,516 Rivera Gardens Suite 007,Port Vanessa,South Africa,2025-08-30,2025-09-01,2025-09-06
379,252,delivered,95720 Shaun Place,Port Shawnfurt,Bahamas,2025-05-17,2025-05-21,2025-05-24
380,498,delivered,6467 Johnson Pass,Stantonhaven,Central African Republic,2025-02-21,2025-02-26,2025-02-27
381,291,delivered,8691 Steven Vista Suite 820,Lake Roger,Saint Helena,2024-10-08,2024-10-12,2024-10-13
382,280,shipped,87730 Monica Groves Apt. 439,Banksville,Western Sahara,2025-10-19,2025-10-21,
383,124,delivered,04292 Andrea Ville Apt. 692,North Markstad,Isle of Man,2025-04-19,2025-04-23,2025-04-26
384,276,confirmed,27944 Baker Drive,Careybury,Jamaica,2025-05-27,,
385,163,shipped,082 Matthew Meadows,Petersonshire,Cyprus,2025-09-24,2025-09-29,
386,441,shipped,7119 Harrison Pass Suite 132,Parkville,Bahamas,2025-04-19,2025-04-20,
387,163,returned,55968 Mary Walks Suite 604,South Tiffanyton,Jamaica,2025-10-28,2025-11-01,2025-11-07
388,142,pending,541 Donna Row,West Devin,Djibouti,2025-06-22,,
389,169,delivered,2990 Seth Fords Apt. 666,Port Johnton,Burkina Faso,2024-10-23,2024-10-27,2024-10-28
390,92,shipped,4739 Owens Curve,North Reginaland,Grenada,2025-05-11,2025-05-14,
391,419,pending,1646 Hanson Landing Suite 276,South Robert,Korea,2024-05-13,,
392,488,delivered,5258 Misty Plaza Suite 237,South Brettland,Bahrain,2025-02-23,2025-02-27,2025-03-02
393,155,shipped,0569 Anthony Valley Suite 033,Batesfort,Iran,2025-07-15,2025-07-18,
394,53,delivered,2970 Wolfe Walks Apt. 927,East Scott,United Kingdom,2025-10-04,2025-10-06,2025-10-09
395,113,shipped,4349 Walls Orchard,New Teresa,Tanzania,2025-07-26,2025-07-28,
396,472,delivered,560 Barbara Estate,Yvonnemouth,Eritrea,2025-11-23,2025-11-28,2025-12-03
397,222,pending,07389 Kenneth Shoal,Stephaniemouth,Burkina Faso,2024-02-06,,
398,155,cancelled,55675 Chambers Loaf,Stanleyville,Algeria,2025-11-17,,
399,285,delivered,92622 Nicole Light Apt. 343,Duncanborough,Andorra,2024-07-31,2024-08-03,2024-08-09
400,75,shipped,9711 Jones Circle,Saratown,Croatia,2025-03-21,2025-03-26,
401,177,shipped,7734 Palmer Meadow Apt. 918,Kennedyshire,Papua New Guinea,2024-11-27,2024-11-29,
402,230,delivered,86140 Benjamin Extensions,West Michael,Puerto Rico,2024-06-24,2024-06-26,2024-07-01
403,122,returned,7106 Key Groves Apt. 533,Kristintown,Peru,2025-11-11,2025-11-16,2025-11-18
404,252,cancelled,3105 Desiree Extensions Apt. 254,South Amber,Mauritius,2025-10-31,,
405,76,delivered,75495 Gilmore Drive,Melendezshire,South Africa,2025-10-09,2025-10-11,2025-10-12
406,298,returned,01536 Susan Inlet,South Jeffrey,Kiribati,2024-01-15,2024-01-19,2024-01-26
407,432,shipped,24749 Jessica Loaf Apt. 078,Jakeburgh,Oman,2025-11-09,2025-11-11,
408,319,delivered,0083 Price Mountain,Connieview,Botswana,2025-11-23,2025-11-25,2025-11-30
409,429,confirmed,59635 Lopez Mountains,Aaronville,Mali,2025-08-25,,
410,263,delivered,2033 Mark Canyon Suite 780,South Tiffany,Poland,2025-06-24,2025-06-26,2025-07-01
411,459,delivered,0124 Williams Estate,Port Curtisside,United Arab Emirates,2024-07-18,2024-07-19,2024-07-21
412,356,confirmed,796 Harvey Shore Suite 831,Lake Michellechester,Togo,2024-03-19,,
413,485,delivered,247 Susan Forks,Holmeschester,Peru,2025-10-07,2025-10-09,2025-10-12
414,47,returned,2813 Richard Mountain Apt. 401,Lake Jamie,French Polynesia,2025-12-21,2025-12-24,2025-12-30
415,151,delivered,496 Antonio Highway Apt. 341,Wongside,Maldives,2025-07-21,2025-07-24,2025-07-31
416,205,delivered,27438 Wagner Parks Suite 548,New Rhonda,Estonia,2024-10-23,2024-10-24,2024-10-30
417,132,delivered,7094 James Gateway,North Elizabethside,Equatorial Guinea,2025-05-24,2025-05-28,2025-05-30
418,375,pending,5194 Gibson Extension Suite 024,West Kristineport,Venezuela,2025-07-31,,
419,413,cancelled,03965 Rebecca Hollow,Lake Kevinborough,Botswana,2025-08-04,,
420,400,confirmed,701 Reyes Curve,Michaelstad,Bahrain,2025-11-29,,
421,152,delivered,1570 Simpson Corner,Port Jennifer,Cayman Islands,2025-05-18,2025-05-19,2025-05-22
422,141,delivered,1122 Daniel Station Suite 812,Port Shannon,Slovenia,2025-06-05,2025-06-09,2025-06-11
423,168,delivered,588 Cole Ford,North Cristina,Bangladesh,2025-07-04,2025-07-05,2025-07-06
424,138,delivered,295 Smith Path Suite 028,North Kendraland,France,2023-06-01,2023-06-06,2023-06-11
425,263,confirmed,90359 Andrew Gateway Suite 331,Matthewshire,Burkina Faso,2025-05-27,,
426,288,cancelled,9614 Murphy Isle Apt. 800,West Pedro,Andorra,2024-10-03,,
427,436,delivered,326 Heather Manor,Cabrerastad,Norfolk Island,2025-01-21,2025-01-24,2025-01-25
428,250,pending,6073 Deleon Extensions,Andreafurt,Congo,2024-10-13,,
429,83,delivered,16143 Joel Club Suite 413,North Deborahberg,Congo,2025-12-07,2025-12-09,2025-12-11
430,252,cancelled,711 Jonathan Views Apt. 484,Johnstad,Sudan,2025-09-18,,
431,5,pending,668 Charles Plaza Suite 903,New Amanda,Pakistan,2025-07-09,,
432,267,delivered,931 Griffith Bridge Apt. 189,South Jacobchester,Barbados,2024-12-21,2024-12-25,2024-12-27
433,239,delivered,25430 Christensen Lodge,Port Sara,Gabon,2025-06-08,2025-06-13,2025-06-19
434,44,confirmed,096 Nicholson Rapid Suite 473,Moralesberg,Niue,2025-09-28,,
435,401,delivered,81989 Karla Village,North Paulland,El Salvador,2025-02-04,2025-02-08,2025-02-15
436,33,delivered,125 Martinez Coves Apt. 181,South Joannefort,Samoa,2024-02-27,2024-03-03,2024-03-10
437,218,delivered,84810 Eric Prairie,New Calebview,Congo,2025-06-05,2025-06-06,2025-06-08
438,1,delivered,5617 Williams Hills Suite 659,Carrillostad,United States Minor Outlying Islands,2024-06-23,2024-06-26,2024-06-30
439,408,cancelled,622 Wanda Crossing Apt. 636,East Nicholasland,Cameroon,2025-12-22,,
440,484,delivered,18572 Russell Springs,Davidside,Guinea,2024-02-14,2024-02-15,2024-02-19
441,87,confirmed,71767 Jacob Plains,Churchbury,Ukraine,2023-09-02,,
442,267,delivered,0435 Ryan Isle Suite 138,South Christopher,Belarus,2024-10-24,2024-10-28,2024-11-03
443,41,delivered,783 Jefferson Station,Stevenhaven,Nigeria,2025-08-28,2025-08-31,2025-09-01
444,54,delivered,1631 Alvarez Field Suite 479,Longside,Syrian Arab Republic,2025-06-12,2025-06-16,2025-06-18
445,241,delivered,04695 Mary Tunnel,Darrenberg,Suriname,2024-04-23,2024-04-25,2024-05-01
446,469,delivered,94468 Baxter Circle,Ashleymouth,British Indian Ocean Territory (Chagos Archipelago),2025-08-14,2025-08-15,2025-08-21
447,240,delivered,57634 Taylor Point,East Karenmouth,Armenia,2025-10-17,2025-10-22,2025-10-24
448,245,delivered,3171 James Ferry,South Richard,Egypt,2024-04-17,2024-04-22,2024-04-29
449,59,confirmed,7642 Church Expressway Suite 728,Lake Richard,Saint Pierre and Miquelon,2025-10-17,,
450,278,delivered,402 Simmons Course Apt. 995,Mcdonaldstad,Guadeloupe,2025-10-17,2025-10-21,2025-10-28
451,113,delivered,58290 Jones Path,Kevinside,Bolivia,2024-11-05,2024-11-09,2024-11-11
452,402,cancelled,76601 Lawson Path,Freemanmouth,British Virgin Islands,2025-08-23,,
453,472,delivered,062 Anne Union,Kathleenville,Greenland,2025-08-23,2025-08-28,2025-09-02
454,54,cancelled,895 Ryan Light Apt. 885,Debbieshire,Pitcairn Islands,2024-09-23,,
455,436,delivered,4960 Young Trail Apt. 434,Kevinland,Tonga,2024-11-18,2024-11-21,2024-11-22
456,152,delivered,36033 Sanchez Pines Apt. 516,Burchbury,Korea,2025-04-21,2025-04-23,2025-04-27
457,62,returned,9469 Martin Village,Ravenland,Greenland,2025-10-31,2025-11-03,2025-11-09
458,229,delivered,0356 Virginia Islands Suite 912,North Robertmouth,Monaco,2023-03-11,2023-03-16,2023-03-18
459,479,shipped,402 Elizabeth Wells,Jennifertown,Bahamas,2025-05-16,2025-05-18,
460,201,shipped,02073 Ricardo Haven Suite 359,Gibsonshire,Cayman Islands,2025-12-28,2026-01-02,
461,243,confirmed,7490 Aaron Way Apt. 449,Jeffreybury,French Southern Territories,2025-07-17,,
462,328,pending,5535 Jennifer Walk Suite 556,Brownshire,Hong Kong,2023-01-17,,
463,215,delivered,89284 Steele Meadows Apt. 909,New Heatherland,Ethiopia,2025-11-14,2025-11-18,2025-11-24
464,268,delivered,672 Bennett Points Suite 862,South Sharon,Andorra,2025-02-11,2025-02-16,2025-02-23
465,302,delivered,155 Gary Inlet,Medinaland,Macao,2024-02-05,2024-02-09,2024-02-10
466,278,returned,83874 Martinez Mills Suite 303,Port Christopher,Ghana,2023-12-27,2024-01-01,2024-01-02
467,224,delivered,13967 Wong Loaf,Port Michaelland,Congo,2025-11-05,2025-11-09,2025-11-16
468,190,delivered,34127 Berry Expressway Apt. 655,Daviesville,Finland,2025-10-15,2025-10-19,2025-10-21
469,200,confirmed,48401 Stanley Key Suite 893,Smithtown,British Virgin Islands,2025-05-24,,
470,317,shipped,8081 Roberts Rest Suite 555,North Donald,Afghanistan,2025-03-19,2025-03-21,
471,206,shipped,317 Aaron Harbors Apt. 614,East Vickieport,Tokelau,2024-06-22,2024-06-23,
472,156,delivered,3389 Watkins Mission,New Melissachester,Iraq,2024-11-02,2024-11-06,2024-11-09
473,471,delivered,764 Rhonda Via Suite 746,Johnburgh,Colombia,2025-01-15,2025-01-16,2025-01-22
474,4,confirmed,40205 Frazier Cove,East Kelseyville,Benin,2023-05-21,,
475,226,delivered,027 Melendez Mews,West Edwin,Oman,2025-08-22,2025-08-26,2025-08-30
476,407,delivered,19064 Torres Plains,South Marc,Canada,2025-07-21,2025-07-22,2025-07-23
477,408,cancelled,981 Davis Via Suite 187,South Michelle,Algeria,2025-05-20,,
478,156,confirmed,1339 Michael Mills Apt. 294,Harrisfurt,Luxembourg,2025-01-20,,
479,316,delivered,9981 Castro Terrace,Port Reneehaven,United Kingdom,2025-08-11,2025-08-16,2025-08-22
480,303,returned,526 Yang Curve,East Mikayla,Uganda,2024-02-14,2024-02-18,2024-02-25
481,152,shipped,869 Ryan Branch Apt. 899,Port Melissa,Puerto Rico,2025-04-16,2025-04-19,
482,340,delivered,4400 Brown Ridge,West Donald,Hong Kong,2025-10-18,2025-10-19,2025-10-26
483,339,delivered,33775 Farley Freeway,Lake Laurastad,United States Minor Outlying Islands,2025-11-29,2025-12-02,2025-12-09
484,21,delivered,9539 Spence Mission Suite 858,Christopherville,Micronesia,2025-11-07,2025-11-09,2025-11-16
485,323,delivered,86328 Megan Underpass Suite 192,Kingview,Reunion,2025-09-24,2025-09-25,2025-09-29
486,5,returned,2584 Kaitlyn Valleys,Olsenhaven,Christmas Island,2025-05-25,2025-05-26,2025-05-30
487,364,delivered,0135 Linda Trail Apt. 756,North Jessicamouth,Samoa,2025-09-21,2025-09-26,2025-09-28
488,162,delivered,621 Emma Knolls Apt. 375,West Tonya,Burundi,2025-02-02,2025-02-05,2025-02-10
489,379,shipped,8326 William Village Suite 218,Kingshire,Mongolia,2025-07-05,2025-07-06,
490,183,cancelled,743 Malone Island Suite 719,Alvarezton,Liechtenstein,2025-12-17,,
491,95,delivered,801 Miguel Fort Suite 713,Lake Elizabeth,Uruguay,2025-05-28,2025-05-29,2025-06-05
492,130,delivered,976 Li Way,North Kelseyburgh,Reunion,2025-07-14,2025-07-18,2025-07-24
493,322,pending,79692 Dawn Curve Suite 680,West Maryburgh,Greenland,2025-07-08,,
